SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,H2
37397,9.42E+06,73.824,1839,0.5,0,0.1
36757,9.66E+06,73.824,1779,0.5,0,0.1
35884,9.43E+06,73.824,1770,0.5,0,0.1
36628,1.01E+07,73.824,1691,0.5,0,0.1
33740,1.07E+07,73.824,1719,0.5,0,0.1
34652,1.10E+07,73.824,1779,0.5,0,0.1
35564,1.06E+07,73.824,1781,0.5,0,0.1
35878,1.03E+07,73.824,1727,0.5,0,0.1
35061,9.95E+06,73.824,1714,0.5,0,0.1
34369,9.54E+06,73.824,1772,0.5,0,0.1
34169,8.88E+06,73.824,1756,0.5,0,0.1
34087,8.28E+06,73.824,1748,0.5,0,0.1
35112,9.13E+06,73.824,1790,0.5,0,0.1
34940,9.81E+06,73.824,1806,0.5,0,0.1
33350,1.00E+07,73.824,1759,0.5,0,0.1
35977,1.02E+07,73.824,1735,0.5,0,0.1
35546,1.06E+07,73.824,1781,0.5,0,0.1
34658,1.03E+07,73.824,1771,0.5,0,0.1
34117,9.80E+06,73.824,1435,0.5,0,0.1
24445,6.53E+06,73.824,1300,0.5,0,0.1
20924,4.41E+06,73.824,1278,0.5,0,0.1
21440,3.86E+06,73.824,1168,0.5,0,0.1
19238,3.93E+06,73.824,1196,0.5,0,0.1
18426,3.86E+06,73.824,1174,0.5,0,0.1
18015,3.44E+06,73.824,1083,0.5,0,0.1
16758,3.48E+06,73.824,1079,0.5,0,0.1
16508,3.11E+06,73.824,1082,0.5,0,0.1
15926,3.08E+06,73.824,1068,0.5,0,0.1
15130,2.93E+06,73.824,1059,0.5,0,0.1
16403,2.84E+06,73.824,1017,0.5,0,0.1
15539,2.72E+06,73.824,1058,0.5,0,0.1
15106,2.66E+06,73.824,1064,0.5,0,0.1
16450,2.82E+06,73.824,1046,0.5,0,0.1
15659,2.99E+06,73.824,1086,0.5,0,0.1
16097,3.35E+06,73.824,1099,0.5,0,0.1
15816,3.34E+06,73.824,1110,0.5,0,0.1
16445,3.27E+06,73.824,1112,0.5,0,0.1
15705,2.75E+06,73.824,1053,0.5,0,0.1
15765,2.73E+06,73.824,1053,0.5,0,0.1
15754,3.21E+06,73.824,1121,0.5,0,0.1
15235,3.24E+06,73.824,1042,0.5,0,0.1
15626,2.93E+06,73.824,1040,0.5,0,0.1
15875,3.21E+06,73.824,1090,0.5,0,0.1
15673,2.99E+06,73.824,1106,0.5,0,0.1
15526,3.09E+06,73.824,1101,0.5,0,0.1
16598,3.05E+06,73.824,1101,0.5,0,0.1
16714,2.83E+06,73.824,1035,0.5,0,0.1
15223,2.79E+06,73.824,1025,0.5,0,0.1
15166,2.83E+06,73.824,1085,0.5,0,0.1
14924,3.02E+06,73.824,1104,0.5,0,0.1
16278,3.06E+06,73.824,1111,0.5,0,0.1
16660,3.21E+06,73.824,1087,0.5,0,0.1
16858,3.07E+06,73.824,1057,0.5,0,0.1
15068,3.05E+06,73.824,1108,0.5,0,0.1
16147,3.12E+06,73.824,1099,0.5,0,0.1
15854,2.81E+06,73.824,1078,0.5,0,0.1
16286,2.50E+06,73.824,1042,0.5,0,0.1
15814,3.03E+06,73.824,1056,0.5,0,0.1
14796,2.95E+06,73.824,1078,0.5,0,0.1
16093,2.99E+06,73.824,1115,0.5,0,0.1
17100,3.11E+06,73.824,1082,0.5,0,0.1
16612,2.98E+06,73.824,1147,0.5,0,0.1
17211,3.37E+06,73.824,1106,0.5,0,0.1
16060,3.24E+06,73.824,1136,0.5,0,0.1
16327,2.91E+06,73.824,1110,0.5,0,0.1
17024,3.17E+06,73.824,1102,0.5,0,0.1
16620,3.79E+06,73.824,1132,0.5,0,0.1
16210,3.03E+06,73.824,1128,0.5,0,0.1
16847,3.16E+06,73.824,1165,0.5,0,0.1
16807,2.99E+06,73.824,1145,0.5,0,0.1
18400,3.31E+06,73.824,1095,0.5,0,0.1
17247,3.05E+06,73.824,1101,0.5,0,0.1
15878,3.16E+06,73.824,1147,0.5,0,0.1
17347,3.34E+06,73.824,1111,0.5,0,0.1
17090,3.49E+06,73.824,1088,0.5,0,0.1
16297,2.90E+06,73.824,1026,0.5,0,0.1
15062,3.15E+06,73.824,1135,0.5,0,0.1
15850,2.92E+06,73.824,1106,0.5,0,0.1
16546,3.53E+06,73.824,1087,0.5,0,0.1
15713,3.61E+06,73.824,1082,0.5,0,0.1
15931,2.88E+06,73.824,1071,0.5,0,0.1
15753,3.23E+06,73.824,1116,0.5,0,0.1
15922,2.99E+06,73.824,1086,0.5,0,0.1
16004,2.88E+06,73.824,1054,0.5,0,0.1
15821,3.34E+06,73.824,1100,0.5,0,0.1
15968,2.99E+06,73.824,1101,0.5,0,0.1
16614,2.71E+06,73.824,1076,0.5,0,0.1
16439,3.08E+06,73.824,1064,0.5,0,0.1
15374,3.04E+06,73.824,1064,0.5,0,0.1
15814,2.73E+06,73.824,1055,0.5,0,0.1
15256,3.09E+06,73.824,1045,0.5,0,0.1
15536,2.91E+06,73.824,1052,0.5,0,0.1
14236,2.59E+06,73.824,1105,0.5,0,0.1
16557,3.08E+06,73.824,1073,0.5,0,0.1
15328,3.13E+06,73.824,1084,0.5,0,0.1
15528,3.10E+06,73.824,1109,0.5,0,0.1
16155,3.11E+06,73.824,1150,0.5,0,0.1
17226,3.21E+06,73.824,1066,0.5,0,0.1
15654,3.07E+06,73.824,1093,0.5,0,0.1
15512,2.44E+06,73.824,1037,0.5,0,0.1
16857,3.02E+06,73.824,1079,0.5,0,0.1
15796,3.27E+06,73.824,1076,0.5,0,0.1
15897,3.14E+06,73.824,1100,0.5,0,0.1
15899,3.00E+06,73.824,1095,0.5,0,0.1
16297,2.78E+06,73.824,1033,0.5,0,0.1
15125,2.71E+06,73.824,1023,0.5,0,0.1
15097,2.96E+06,73.824,1072,0.5,0,0.1
15337,2.68E+06,73.824,1019,0.5,0,0.1
15693,2.36E+06,73.824,977,0.5,0,0.1
15236,2.85E+06,73.824,1045,0.5,0,0.1
14762,2.87E+06,73.824,1076,0.5,0,0.1
15881,3.28E+06,73.824,1055,0.5,0,0.1
15807,3.01E+06,73.824,1049,0.5,0,0.1
15352,2.66E+06,73.824,1042,0.5,0,0.1
15557,3.23E+06,73.824,1152,0.5,0,0.1
16476,3.32E+06,73.824,1102,0.5,0,0.1
16692,2.81E+06,73.824,1085,0.5,0,0.1
16214,2.88E+06,73.824,1056,0.5,0,0.1
15348,2.89E+06,73.824,1036,0.5,0,0.1
15152,2.90E+06,73.824,1269,0.5,0,0.1
23136,4.67E+06,73.824,1503,0.5,0,0.1
26098,6.25E+06,73.824,1622,0.5,0,0.1
27952,6.66E+06,73.824,1592,0.5,0,0.1
30992,8.06E+06,73.824,1598,0.5,0,0.1
30633,7.94E+06,73.824,1625,0.5,0,0.1
30870,8.18E+06,73.824,1697,0.5,0,0.1
33795,7.45E+06,73.824,1665,0.5,0,0.1
32309,8.49E+06,73.824,1703,0.5,0,0.1
32043,8.87E+06,73.824,1743,0.5,0,0.1
34867,8.78E+06,73.824,1786,0.5,0,0.1
35391,9.71E+06,73.824,1772,0.5,0,0.1
35365,9.23E+06,73.824,1856,0.5,0,0.1
36990,1.02E+07,73.824,1770,0.5,0,0.1
35737,1.05E+07,73.824,1697,0.5,0,0.1
35011,9.21E+06,73.824,1752,0.5,0,0.1
34466,9.29E+06,73.824,1763,0.5,0,0.1
33681,9.04E+06,73.824,1733,0.5,0,0.1
33809,9.13E+06,73.824,1740,0.5,0,0.1
35070,9.07E+06,73.824,1797,0.5,0,0.1
34554,9.64E+06,73.824,1805,0.5,0,0.1
35471,9.45E+06,73.824,1842,0.5,0,0.1
36050,1.01E+07,73.824,1822,0.5,0,0.1
37439,1.01E+07,73.824,1747,0.5,0,0.1
35094,1.07E+07,73.824,1700,0.5,0,0.1
33749,9.35E+06,73.824,1762,0.5,0,0.1
33036,8.84E+06,73.824,1727,0.5,0,0.1
34482,8.49E+06,73.824,1724,0.5,0,0.1
35046,9.57E+06,73.824,1783,0.5,0,0.1
36341,9.59E+06,73.824,1786,0.5,0,0.1
34482,1.00E+07,73.824,1775,0.5,0,0.1
36374,1.11E+07,73.824,1659,0.5,0,0.1
32265,1.01E+07,73.824,1645,0.5,0,0.1
32210,9.30E+06,73.824,1727,0.5,0,0.1
34210,8.91E+06,73.824,1755,0.5,0,0.1
34623,9.67E+06,73.824,1776,0.5,0,0.1
35207,1.02E+07,73.824,1761,0.5,0,0.1
35461,9.43E+06,73.824,1734,0.5,0,0.1
33989,8.88E+06,73.824,1705,0.5,0,0.1
33808,8.68E+06,73.824,1715,0.5,0,0.1
34464,1.01E+07,73.824,1755,0.5,0,0.1
34017,9.36E+06,73.824,1842,0.5,0,0.1
37126,9.37E+06,73.824,1884,0.5,0,0.1
37643,1.01E+07,73.824,1760,0.5,0,0.1
36772,1.05E+07,73.824,1722,0.5,0,0.1
35186,9.75E+06,73.824,1709,0.5,0,0.1
31747,9.15E+06,73.824,1759,0.5,0,0.1
35066,8.43E+06,73.824,1690,0.5,0,0.1
35295,9.15E+06,73.824,1706,0.5,0,0.1
33800,9.52E+06,73.824,1821,0.5,0,0.1
34447,9.51E+06,73.824,1872,0.5,0,0.1
36432,1.03E+07,73.824,1787,0.5,0,0.1
38517,1.02E+07,73.824,1686,0.5,0,0.1
34040,1.03E+07,73.824,1638,0.5,0,0.1
32782,9.25E+06,73.824,1715,0.5,0,0.1
34135,9.38E+06,73.824,1746,0.5,0,0.1
33273,9.16E+06,73.824,1785,0.5,0,0.1
36287,1.02E+07,73.824,1761,0.5,0,0.1
36338,1.03E+07,73.824,1702,0.5,0,0.1
34070,9.81E+06,73.824,1755,0.5,0,0.1
33406,9.81E+06,73.824,1762,0.5,0,0.1
34336,9.50E+06,73.824,1758,0.5,0,0.1
35716,9.93E+06,73.824,1772,0.5,0,0.1
33967,1.00E+07,73.824,1762,0.5,0,0.1
33678,9.72E+06,73.824,1714,0.5,0,0.1
34766,9.62E+06,73.824,1783,0.5,0,0.1
33858,9.27E+06,73.824,1825,0.5,0,0.1
36225,9.55E+06,73.824,1759,0.5,0,0.1
35146,9.53E+06,73.824,1776,0.5,0,0.1
34446,9.43E+06,73.824,1804,0.5,0,0.1
35542,9.25E+06,73.824,1786,0.5,0,0.1
35212,9.15E+06,73.824,1811,0.5,0,0.1
35932,9.75E+06,73.824,1760,0.5,0,0.1
35736,9.90E+06,73.824,1790,0.5,0,0.1
33753,9.49E+06,73.824,1812,0.5,0,0.1
35674,9.52E+06,73.824,1771,0.5,0,0.1
36205,9.30E+06,73.824,1807,0.5,0,0.1
36329,9.71E+06,73.824,1841,0.5,0,0.1
35817,1.01E+07,73.824,1754,0.5,0,0.1
36919,1.01E+07,73.824,1643,0.5,0,0.1
35468,9.33E+06,73.824,1729,0.5,0,0.1
32109,9.68E+06,73.824,1751,0.5,0,0.1
33026,9.26E+06,73.824,1831,0.5,0,0.1
35582,9.53E+06,73.824,1768,0.5,0,0.1
36516,1.00E+07,73.824,1827,0.5,0,0.1
35642,1.05E+07,73.824,1776,0.5,0,0.1
34190,1.05E+07,73.824,1713,0.5,0,0.1
35268,1.02E+07,73.824,1652,0.5,0,0.1
32938,9.45E+06,73.824,1675,0.5,0,0.1
32257,9.04E+06,73.824,1809,0.5,0,0.1
35131,9.85E+06,73.824,1755,0.5,0,0.1
33941,1.02E+07,73.824,1699,0.5,0,0.1
34802,1.00E+07,73.824,1672,0.5,0,0.1
34450,9.85E+06,73.824,1720,0.5,0,0.1
32480,9.71E+06,73.824,1798,0.5,0,0.1
35337,9.70E+06,73.824,1776,0.5,0,0.1
35275,1.05E+07,73.824,1728,0.5,0,0.1
35227,9.84E+06,73.824,1743,0.5,0,0.1
33222,9.83E+06,73.824,1751,0.5,0,0.1
34751,1.03E+07,73.824,1676,0.5,0,0.1
9755.8,3.86E+06,73.824,1198,0.5,0,0.12
16498,3.22E+06,73.824,1375,0.5,0,0.12
23923,4.98E+06,73.824,1421,0.5,0,0.12
27780,6.62E+06,73.824,1570,0.5,0,0.12
28390,7.51E+06,73.824,1626,0.5,0,0.12
29210,7.39E+06,73.824,1650,0.5,0,0.12
31258,8.81E+06,73.824,1746,0.5,0,0.12
34124,9.12E+06,73.824,1779,0.5,0,0.12
35833,9.81E+06,73.824,1852,0.5,0,0.12
36201,9.52E+06,73.824,1781,0.5,0,0.12
35990,9.69E+06,73.824,1801,0.5,0,0.12
34917,9.29E+06,73.824,1751,0.5,0,0.12
35850,9.71E+06,73.824,1838,0.5,0,0.12
37030,1.03E+07,73.824,1716,0.5,0,0.12
35011,9.76E+06,73.824,1762,0.5,0,0.12
34470,1.02E+07,73.824,1737,0.5,0,0.12
34432,1.04E+07,73.824,1692,0.5,0,0.12
34524,9.63E+06,73.824,1742,0.5,0,0.12
33576,9.66E+06,73.824,1843,0.5,0,0.12
36425,1.00E+07,73.824,1745,0.5,0,0.12
36441,1.01E+07,73.824,1703,0.5,0,0.12
35795,1.00E+07,73.824,1747,0.5,0,0.12
32414,9.82E+06,73.824,1771,0.5,0,0.12
33360,9.41E+06,73.824,1717,0.5,0,0.12
35922,9.64E+06,73.824,1758,0.5,0,0.12
35264,1.06E+07,73.824,1755,0.5,0,0.12
34712,9.82E+06,73.824,1752,0.5,0,0.12
35927,9.39E+06,73.824,1823,0.5,0,0.12
34912,9.56E+06,73.824,1852,0.5,0,0.12
35626,9.56E+06,73.824,1845,0.5,0,0.12
37459,9.23E+06,73.824,1796,0.5,0,0.12
36519,1.01E+07,73.824,1676,0.5,0,0.12
33880,1.03E+07,73.824,1702,0.5,0,0.12
34049,9.60E+06,73.824,1723,0.5,0,0.12
32232,8.94E+06,73.824,1775,0.5,0,0.12
36005,9.02E+06,73.824,1842,0.5,0,0.12
37085,9.94E+06,73.824,1769,0.5,0,0.12
35198,9.43E+06,73.824,1799,0.5,0,0.12
35541,1.01E+07,73.824,1714,0.5,0,0.12
34072,1.08E+07,73.824,1661,0.5,0,0.12
33474,9.99E+06,73.824,1804,0.5,0,0.12
34511,1.04E+07,73.824,1730,0.5,0,0.12
34481,1.05E+07,73.824,1666,0.5,0,0.12
33850,9.58E+06,73.824,1733,0.5,0,0.12
33935,9.40E+06,73.824,1741,0.5,0,0.12
35673,9.06E+06,73.824,1726,0.5,0,0.12
33882,8.88E+06,73.824,1758,0.5,0,0.12
32985,8.75E+06,73.824,1764,0.5,0,0.12
35296,9.17E+06,73.824,1793,0.5,0,0.12
35631,9.89E+06,73.824,1816,0.5,0,0.12
35575,1.05E+07,73.824,1760,0.5,0,0.12
35501,9.87E+06,73.824,1650,0.5,0,0.12
33570,8.70E+06,73.824,1682,0.5,0,0.12
31929,8.64E+06,73.824,1720,0.5,0,0.12
32975,9.00E+06,73.824,1714,0.5,0,0.12
34662,9.09E+06,73.824,1772,0.5,0,0.12
35206,9.89E+06,73.824,1668,0.5,0,0.12
33735,9.91E+06,73.824,1602,0.5,0,0.12
32961,9.61E+06,73.824,1744,0.5,0,0.12
33209,1.02E+07,73.824,1703,0.5,0,0.12
33823,9.77E+06,73.824,1783,0.5,0,0.12
33518,9.55E+06,73.824,1759,0.5,0,0.12
34832,8.99E+06,73.824,1804,0.5,0,0.12
36603,9.68E+06,73.824,1858,0.5,0,0.12
36812,1.01E+07,73.824,1755,0.5,0,0.12
35051,9.73E+06,73.824,1715,0.5,0,0.12
34143,9.45E+06,73.824,1707,0.5,0,0.12
33171,9.86E+06,73.824,1766,0.5,0,0.12
34369,9.08E+06,73.824,1841,0.5,0,0.12
36865,1.03E+07,73.824,1719,0.5,0,0.12
35567,1.04E+07,73.824,1703,0.5,0,0.12
34645,9.38E+06,73.824,1771,0.5,0,0.12
34684,9.65E+06,73.824,1745,0.5,0,0.12
34425,9.68E+06,73.824,1728,0.5,0,0.12
34052,9.52E+06,73.824,1741,0.5,0,0.12
34540,9.10E+06,73.824,1753,0.5,0,0.12
34250,8.62E+06,73.824,1750,0.5,0,0.12
35144,9.22E+06,73.824,1775,0.5,0,0.12
35092,1.00E+07,73.824,1784,0.5,0,0.12
35134,9.65E+06,73.824,1779,0.5,0,0.12
34909,9.59E+06,73.824,1805,0.5,0,0.12
34906,9.49E+06,73.824,1816,0.5,0,0.12
35563,1.01E+07,73.824,1693,0.5,0,0.12
35629,9.38E+06,73.824,1750,0.5,0,0.12
34682,9.75E+06,73.824,1788,0.5,0,0.12
35810,9.38E+06,73.824,1807,0.5,0,0.12
36726,9.87E+06,73.824,1781,0.5,0,0.12
35293,1.01E+07,73.824,1705,0.5,0,0.12
34894,9.14E+06,73.824,1830,0.5,0,0.12
35119,9.78E+06,73.824,1821,0.5,0,0.12
35356,9.85E+06,73.824,1811,0.5,0,0.12
37542,1.00E+07,73.824,1701,0.5,0,0.12
34483,1.06E+07,73.824,1758,0.5,0,0.12
34282,9.75E+06,73.824,1815,0.5,0,0.12
35210,1.02E+07,73.824,1716,0.5,0,0.12
36129,9.76E+06,73.824,1407,0.5,0,0.12
23140,5.05E+06,73.824,1187,0.5,0,0.12
19571,3.90E+06,73.824,1150,0.5,0,0.12
18380,3.34E+06,73.824,1136,0.5,0,0.12
17126,3.16E+06,73.824,1093,0.5,0,0.12
16518,3.29E+06,73.824,1099,0.5,0,0.12
15523,3.06E+06,73.824,1066,0.5,0,0.12
15466,3.03E+06,73.824,1047,0.5,0,0.12
14600,2.25E+06,73.824,1021,0.5,0,0.12
15944,2.54E+06,73.824,1029,0.5,0,0.12
15214,2.90E+06,73.824,1039,0.5,0,0.12
15085,2.34E+06,73.824,1022,0.5,0,0.12
14969,2.68E+06,73.824,1054,0.5,0,0.12
16037,2.62E+06,73.824,1054,0.5,0,0.12
14895,2.67E+06,73.824,1091,0.5,0,0.12
16810,3.00E+06,73.824,1131,0.5,0,0.12
16539,3.30E+06,73.824,1117,0.5,0,0.12
16834,3.16E+06,73.824,1131,0.5,0,0.12
16440,2.91E+06,73.824,1054,0.5,0,0.12
15973,2.92E+06,73.824,1066,0.5,0,0.12
16037,3.11E+06,73.824,1101,0.5,0,0.12
15709,2.90E+06,73.824,1084,0.5,0,0.12
16001,2.90E+06,73.824,1038,0.5,0,0.12
15471,2.54E+06,73.824,1081,0.5,0,0.12
15977,2.96E+06,73.824,1093,0.5,0,0.12
16663,3.50E+06,73.824,1092,0.5,0,0.12
15745,3.62E+06,73.824,1102,0.5,0,0.12
15393,2.73E+06,73.824,1019,0.5,0,0.12
15748,2.81E+06,73.824,1024,0.5,0,0.12
14666,2.80E+06,73.824,1053,0.5,0,0.12
14901,2.89E+06,73.824,1089,0.5,0,0.12
16667,3.08E+06,73.824,1088,0.5,0,0.12
16378,3.41E+06,73.824,1090,0.5,0,0.12
15855,2.87E+06,73.824,1063,0.5,0,0.12
15917,3.00E+06,73.824,1118,0.5,0,0.12
16068,2.84E+06,73.824,1122,0.5,0,0.12
16236,3.10E+06,73.824,1145,0.5,0,0.12
16848,3.15E+06,73.824,1109,0.5,0,0.12
17080,3.35E+06,73.824,1086,0.5,0,0.12
15690,3.04E+06,73.824,1085,0.5,0,0.12
15537,2.97E+06,73.824,1099,0.5,0,0.12
15837,3.03E+06,73.824,1110,0.5,0,0.12
16624,3.32E+06,73.824,1099,0.5,0,0.12
16068,2.93E+06,73.824,1074,0.5,0,0.12
16154,3.33E+06,73.824,1061,0.5,0,0.12
15634,2.99E+06,73.824,1079,0.5,0,0.12
16445,3.18E+06,73.824,1046,0.5,0,0.12
15198,2.92E+06,73.824,1044,0.5,0,0.12
15429,2.65E+06,73.824,1078,0.5,0,0.12
15783,3.14E+06,73.824,1047,0.5,0,0.12
14934,2.88E+06,73.824,1112,0.5,0,0.12
16586,3.18E+06,73.824,1086,0.5,0,0.12
16110,3.07E+06,73.824,1124,0.5,0,0.12
16426,3.16E+06,73.824,1110,0.5,0,0.12
16497,3.11E+06,73.824,1081,0.5,0,0.12
16190,3.05E+06,73.824,1146,0.5,0,0.12
16873,3.07E+06,73.824,1144,0.5,0,0.12
18619,3.25E+06,73.824,1051,0.5,0,0.12
17539,3.40E+06,73.824,1099,0.5,0,0.12
15524,3.09E+06,73.824,1083,0.5,0,0.12
15673,2.94E+06,73.824,1048,0.5,0,0.12
16172,2.64E+06,73.824,1054,0.5,0,0.12
15138,2.87E+06,73.824,1049,0.5,0,0.12
15711,2.64E+06,73.824,957,0.5,0,0.12
13691,2.69E+06,73.824,1046,0.5,0,0.12
15400,2.75E+06,73.824,1016,0.5,0,0.12
14077,3.14E+06,73.824,1137,0.5,0,0.12
15911,2.85E+06,73.824,1121,0.5,0,0.12
17570,3.23E+06,73.824,1093,0.5,0,0.12
15748,3.30E+06,73.824,1065,0.5,0,0.12
15638,2.67E+06,73.824,1020,0.5,0,0.12
15847,2.68E+06,73.824,1016,0.5,0,0.12
14725,2.48E+06,73.824,1030,0.5,0,0.12
14837,2.51E+06,73.824,1028,0.5,0,0.12
14973,2.30E+06,73.824,1001,0.5,0,0.12
16067,2.99E+06,73.824,1057,0.5,0,0.12
15962,3.25E+06,73.824,1034,0.5,0,0.12
15433,3.32E+06,73.824,1079,0.5,0,0.12
15719,2.94E+06,73.824,1116,0.5,0,0.12
16197,2.80E+06,73.824,1052,0.5,0,0.12
16491,3.31E+06,73.824,1055,0.5,0,0.12
15577,2.81E+06,73.824,1061,0.5,0,0.12
15005,2.79E+06,73.824,1045,0.5,0,0.12
15264,3.06E+06,73.824,1082,0.5,0,0.12
15299,2.95E+06,73.824,1121,0.5,0,0.12
17125,2.97E+06,73.824,1051,0.5,0,0.12
16049,3.23E+06,73.824,1082,0.5,0,0.12
15896,3.32E+06,73.824,1006,0.5,0,0.12
14571,2.77E+06,73.824,1033,0.5,0,0.12
15085,2.55E+06,73.824,1045,0.5,0,0.12
15196,3.05E+06,73.824,1081,0.5,0,0.12
15406,2.96E+06,73.824,1085,0.5,0,0.12
15810,2.66E+06,73.824,1046,0.5,0,0.12
16535,3.23E+06,73.824,1115,0.5,0,0.12
15474,3.02E+06,73.824,1132,0.5,0,0.12
16494,3.44E+06,73.824,1071,0.5,0,0.12
17252,3.07E+06,73.824,1053,0.5,0,0.12
16642,3.35E+06,73.824,1075,0.5,0,0.12
15508,2.86E+06,73.824,1020,0.5,0,0.12
15866,2.89E+06,73.824,1004,0.5,0,0.12
13885,2.74E+06,73.824,1039,0.5,0,0.12
14971,2.94E+06,73.824,1302,0.5,0,0.12
22487,4.66E+06,73.824,1477,0.5,0,0.12
27015,6.12E+06,73.824,1613,0.5,0,0.12
28161,7.17E+06,73.824,1685,0.5,0,0.12
31012,7.71E+06,73.824,1680,0.5,0,0.12
32649,8.08E+06,73.824,1721,0.5,0,0.12
32981,9.52E+06,73.824,1744,0.5,0,0.12
34131,9.18E+06,73.824,1765,0.5,0,0.12
35633,1.03E+07,73.824,1731,0.5,0,0.12
34937,1.06E+07,73.824,1704,0.5,0,0.12
34327,1.01E+07,73.824,1672,0.5,0,0.12
33745,8.86E+06,73.824,1714,0.5,0,0.12
33132,9.20E+06,73.824,1741,0.5,0,0.12
34245,8.62E+06,73.824,1746,0.5,0,0.12
34448,8.82E+06,73.824,1737,0.5,0,0.12
35936,8.68E+06,73.824,1800,0.5,0,0.12
33940,9.62E+06,73.824,1812,0.5,0,0.12
34954,9.44E+06,73.824,1804,0.5,0,0.12
35096,1.03E+07,73.824,1740,0.5,0,0.12
35613,9.62E+06,73.824,1723,0.5,0,0.12
35411,9.81E+06,73.824,1753,0.5,0,0.12
34122,1.00E+07,73.824,1651,0.5,0,0.12
34020,9.04E+06,73.824,1779,0.5,0,0.12
