SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Gamma
35510,9.88E+06,73.824,1747,0.5,0,0.5
35096,8.92E+06,73.824,1715,0.5,0,0.5
34193,9.39E+06,73.824,1844,0.5,0,0.5
35280,9.53E+06,73.824,1805,0.5,0,0.5
34548,9.78E+06,73.824,1774,0.5,0,0.5
36078,9.93E+06,73.824,1746,0.5,0,0.5
34401,9.66E+06,73.824,1788,0.5,0,0.5
35064,9.72E+06,73.824,1750,0.5,0,0.5
36092,9.43E+06,73.824,1723,0.5,0,0.5
34704,9.36E+06,73.824,1824,0.5,0,0.5
34790,9.84E+06,73.824,1799,0.5,0,0.5
36805,1.05E+07,73.824,1751,0.5,0,0.5
35548,1.09E+07,73.824,1717,0.5,0,0.5
33432,9.84E+06,73.824,1749,0.5,0,0.5
33042,9.88E+06,73.824,1717,0.5,0,0.5
33655,9.59E+06,73.824,1750,0.5,0,0.5
34671,9.42E+06,73.824,1840,0.5,0,0.5
35500,1.03E+07,73.824,1734,0.5,0,0.5
35929,1.01E+07,73.824,1819,0.5,0,0.5
35834,1.01E+07,73.824,1690,0.5,0,0.5
32805,9.02E+06,73.824,1752,0.5,0,0.5
36744,9.07E+06,73.824,1824,0.5,0,0.5
36285,9.57E+06,73.824,1861,0.5,0,0.5
36002,1.03E+07,73.824,1743,0.5,0,0.5
35349,9.34E+06,73.824,1720,0.5,0,0.5
32812,9.57E+06,73.824,1713,0.5,0,0.5
34092,8.36E+06,73.824,1730,0.5,0,0.5
34345,8.77E+06,73.824,1770,0.5,0,0.5
34601,9.39E+06,73.824,1818,0.5,0,0.5
36587,9.87E+06,73.824,1856,0.5,0,0.5
35907,1.09E+07,73.824,1737,0.5,0,0.5
35961,1.02E+07,73.824,1737,0.5,0,0.5
34958,9.75E+06,73.824,1731,0.5,0,0.5
33109,9.33E+06,73.824,1759,0.5,0,0.5
34335,8.47E+06,73.824,1735,0.5,0,0.5
34531,9.25E+06,73.824,1733,0.5,0,0.5
33624,9.67E+06,73.824,1726,0.5,0,0.5
33617,9.88E+06,73.824,1795,0.5,0,0.5
34211,8.75E+06,73.824,1823,0.5,0,0.5
37598,1.02E+07,73.824,1821,0.5,0,0.5
35576,9.62E+06,73.824,1811,0.5,0,0.5
35683,9.68E+06,73.824,1814,0.5,0,0.5
36105,9.90E+06,73.824,1676,0.5,0,0.5
33726,9.62E+06,73.824,1772,0.5,0,0.5
33904,8.44E+06,73.824,1759,0.5,0,0.5
36006,8.91E+06,73.824,1815,0.5,0,0.5
36687,9.59E+06,73.824,1838,0.5,0,0.5
35418,1.09E+07,73.824,1715,0.5,0,0.5
35045,1.05E+07,73.824,1663,0.5,0,0.5
32306,9.67E+06,73.824,1722,0.5,0,0.5
32457,9.05E+06,73.824,1664,0.5,0,0.5
32929,8.64E+06,73.824,1816,0.5,0,0.5
35460,9.80E+06,73.824,1832,0.5,0,0.5
37371,9.81E+06,73.824,1828,0.5,0,0.5
35912,9.72E+06,73.824,1737,0.5,0,0.5
34206,1.01E+07,73.824,1687,0.5,0,0.5
35323,1.01E+07,73.824,1670,0.5,0,0.5
34392,1.04E+07,73.824,1705,0.5,0,0.5
32376,9.50E+06,73.824,1728,0.5,0,0.5
33686,9.31E+06,73.824,1435,0.5,0,0.5
23623,5.76E+06,73.824,1290,0.5,0,0.5
20190,4.36E+06,73.824,1179,0.5,0,0.5
19438,4.05E+06,73.824,1199,0.5,0,0.5
18551,3.75E+06,73.824,1132,0.5,0,0.5
17725,3.98E+06,73.824,1135,0.5,0,0.5
16913,3.49E+06,73.824,1091,0.5,0,0.5
16503,3.03E+06,73.824,1085,0.5,0,0.5
16511,3.34E+06,73.824,1088,0.5,0,0.5
16481,3.44E+06,73.824,1040,0.5,0,0.5
15498,3.24E+06,73.824,1068,0.5,0,0.5
15957,2.99E+06,73.824,1059,0.5,0,0.5
15901,2.91E+06,73.824,1120,0.5,0,0.5
16580,2.94E+06,73.824,1086,0.5,0,0.5
15825,2.86E+06,73.824,1054,0.5,0,0.5
16232,3.17E+06,73.824,1094,0.5,0,0.5
15270,3.28E+06,73.824,1133,0.5,0,0.5
16171,3.33E+06,73.824,1116,0.5,0,0.5
16413,3.18E+06,73.824,1124,0.5,0,0.5
15652,2.81E+06,73.824,1015,0.5,0,0.5
14686,2.65E+06,73.824,1046,0.5,0,0.5
14833,2.62E+06,73.824,1082,0.5,0,0.5
15357,2.47E+06,73.824,1057,0.5,0,0.5
15158,2.69E+06,73.824,1077,0.5,0,0.5
15715,2.80E+06,73.824,1072,0.5,0,0.5
15531,3.36E+06,73.824,1123,0.5,0,0.5
17263,3.61E+06,73.824,1147,0.5,0,0.5
16263,3.17E+06,73.824,1168,0.5,0,0.5
17403,2.94E+06,73.824,1135,0.5,0,0.5
17322,3.88E+06,73.824,1154,0.5,0,0.5
17257,3.72E+06,73.824,1152,0.5,0,0.5
16434,3.09E+06,73.824,1109,0.5,0,0.5
16624,3.13E+06,73.824,1166,0.5,0,0.5
17398,3.10E+06,73.824,1098,0.5,0,0.5
17366,3.25E+06,73.824,1088,0.5,0,0.5
15692,3.04E+06,73.824,1082,0.5,0,0.5
15820,3.03E+06,73.824,1106,0.5,0,0.5
16355,3.49E+06,73.824,1094,0.5,0,0.5
15971,3.03E+06,73.824,1074,0.5,0,0.5
16196,3.24E+06,73.824,1107,0.5,0,0.5
15779,3.04E+06,73.824,1105,0.5,0,0.5
15522,2.34E+06,73.824,1040,0.5,0,0.5
15611,3.04E+06,73.824,1082,0.5,0,0.5
15773,3.04E+06,73.824,1056,0.5,0,0.5
15952,3.32E+06,73.824,1038,0.5,0,0.5
14345,2.52E+06,73.824,1091,0.5,0,0.5
15619,2.81E+06,73.824,1069,0.5,0,0.5
15769,2.90E+06,73.824,1063,0.5,0,0.5
16218,2.80E+06,73.824,1025,0.5,0,0.5
15459,2.98E+06,73.824,1043,0.5,0,0.5
15064,2.47E+06,73.824,1048,0.5,0,0.5
15751,3.02E+06,73.824,1023,0.5,0,0.5
15840,3.23E+06,73.824,1181,0.5,0,0.5
16814,3.29E+06,73.824,1116,0.5,0,0.5
16911,3.38E+06,73.824,1047,0.5,0,0.5
15616,3.03E+06,73.824,1092,0.5,0,0.5
16277,2.92E+06,73.824,1079,0.5,0,0.5
16020,3.03E+06,73.824,1099,0.5,0,0.5
15893,3.15E+06,73.824,1100,0.5,0,0.5
15667,2.64E+06,73.824,1049,0.5,0,0.5
15645,2.79E+06,73.824,1090,0.5,0,0.5
16629,2.95E+06,73.824,1064,0.5,0,0.5
16144,2.87E+06,73.824,1087,0.5,0,0.5
16045,2.93E+06,73.824,1058,0.5,0,0.5
15132,3.06E+06,73.824,1095,0.5,0,0.5
16247,3.04E+06,73.824,1096,0.5,0,0.5
16717,3.20E+06,73.824,1125,0.5,0,0.5
16631,3.46E+06,73.824,1113,0.5,0,0.5
16343,3.46E+06,73.824,1117,0.5,0,0.5
17079,3.11E+06,73.824,1117,0.5,0,0.5
16564,3.06E+06,73.824,1106,0.5,0,0.5
17209,3.45E+06,73.824,1066,0.5,0,0.5
15745,3.21E+06,73.824,1147,0.5,0,0.5
17651,3.22E+06,73.824,1148,0.5,0,0.5
16359,2.85E+06,73.824,1089,0.5,0,0.5
17300,3.20E+06,73.824,1111,0.5,0,0.5
16861,3.67E+06,73.824,1135,0.5,0,0.5
16782,3.19E+06,73.824,1160,0.5,0,0.5
17246,3.22E+06,73.824,1233,0.5,0,0.5
17701,3.02E+06,73.824,1180,0.5,0,0.5
18621,3.27E+06,73.824,1131,0.5,0,0.5
16824,3.36E+06,73.824,1124,0.5,0,0.5
17388,3.08E+06,73.824,1134,0.5,0,0.5
17268,2.74E+06,73.824,1099,0.5,0,0.5
15777,2.84E+06,73.824,1050,0.5,0,0.5
16290,2.92E+06,73.824,1032,0.5,0,0.5
15915,3.15E+06,73.824,1097,0.5,0,0.5
15195,2.78E+06,73.824,1079,0.5,0,0.5
15759,2.39E+06,73.824,986,0.5,0,0.5
14922,2.86E+06,73.824,1066,0.5,0,0.5
15798,3.18E+06,73.824,1121,0.5,0,0.5
16923,3.19E+06,73.824,1132,0.5,0,0.5
16569,3.02E+06,73.824,1136,0.5,0,0.5
16655,3.16E+06,73.824,1160,0.5,0,0.5
17201,3.34E+06,73.824,1099,0.5,0,0.5
16686,3.33E+06,73.824,1062,0.5,0,0.5
15659,3.21E+06,73.824,1106,0.5,0,0.5
15370,3.24E+06,73.824,1112,0.5,0,0.5
16380,2.86E+06,73.824,1091,0.5,0,0.5
16262,2.99E+06,73.824,1059,0.5,0,0.5
15743,3.22E+06,73.824,1126,0.5,0,0.5
15556,2.78E+06,73.824,1309,0.5,0,0.5
23350,5.05E+06,73.824,1422,0.5,0,0.5
27891,6.37E+06,73.824,1437,0.5,0,0.5
25609,6.93E+06,73.824,1553,0.5,0,0.5
27116,7.10E+06,73.824,1654,0.5,0,0.5
31527,8.07E+06,73.824,1727,0.5,0,0.5
34308,9.19E+06,73.824,1739,0.5,0,0.5
34602,9.52E+06,73.824,1770,0.5,0,0.5
32579,9.21E+06,73.824,1808,0.5,0,0.5
36168,9.94E+06,73.824,1735,0.5,0,0.5
39089,9.80E+06,73.824,1817,0.5,0,0.5
35121,1.06E+07,73.824,1689,0.5,0,0.5
32745,9.20E+06,73.824,1776,0.5,0,0.5
35176,9.54E+06,73.824,1771,0.5,0,0.5
35176,1.06E+07,73.824,1749,0.5,0,0.5
35532,1.01E+07,73.824,1655,0.5,0,0.5
32443,9.98E+06,73.824,1730,0.5,0,0.5
32928,9.11E+06,73.824,1854,0.5,0,0.5
36991,1.03E+07,73.824,1768,0.5,0,0.5
36898,1.05E+07,73.824,1754,0.5,0,0.5
35633,1.04E+07,73.824,1663,0.5,0,0.5
32724,9.57E+06,73.824,1690,0.5,0,0.5
32583,8.77E+06,73.824,1754,0.5,0,0.5
33827,8.60E+06,73.824,1756,0.5,0,0.5
35484,9.49E+06,73.824,1836,0.5,0,0.5
35685,9.31E+06,73.824,1845,0.5,0,0.5
35373,9.07E+06,73.824,1779,0.5,0,0.5
37508,9.71E+06,73.824,1787,0.5,0,0.5
35430,9.86E+06,73.824,1693,0.5,0,0.5
34709,9.72E+06,73.824,1746,0.5,0,0.5
32871,9.41E+06,73.824,1796,0.5,0,0.5
33559,9.46E+06,73.824,1811,0.5,0,0.5
37754,1.01E+07,73.824,1795,0.5,0,0.5
36033,1.03E+07,73.824,1675,0.5,0,0.5
32395,8.71E+06,73.824,1691,0.5,0,0.5
32931,7.74E+06,73.824,1696,0.5,0,0.5
33879,8.90E+06,73.824,1766,0.5,0,0.5
35322,1.00E+07,73.824,1807,0.5,0,0.5
34069,1.06E+07,73.824,1706,0.5,0,0.5
34556,9.32E+06,73.824,1791,0.5,0,0.5
34822,9.41E+06,73.824,1878,0.5,0,0.5
37131,1.03E+07,73.824,1798,0.5,0,0.5
37466,1.06E+07,73.824,1735,0.5,0,0.5
34323,1.08E+07,73.824,1670,0.5,0,0.5
33190,8.83E+06,73.824,1696,0.5,0,0.5
32485,9.16E+06,73.824,1745,0.5,0,0.5
35306,9.19E+06,73.824,1767,0.5,0,0.5
36451,9.90E+06,73.824,1776,0.5,0,0.5
35033,1.02E+07,73.824,1716,0.5,0,0.5
34908,9.15E+06,73.824,1699,0.5,0,0.5
34249,8.58E+06,73.824,1715,0.5,0,0.5
34054,9.19E+06,73.824,1761,0.5,0,0.5
33814,9.41E+06,73.824,1858,0.5,0,0.5
36982,1.00E+07,73.824,1712,0.5,0,0.5
35278,9.95E+06,73.824,1662,0.5,0,0.5
33153,9.70E+06,73.824,1715,0.5,0,0.5
33386,9.16E+06,73.824,1710,0.5,0,0.5
32555,8.69E+06,73.824,1713,0.5,0,0.5
35048,9.32E+06,73.824,1760,0.5,0,0.5
33435,9.58E+06,73.824,1755,0.5,0,0.5
34356,9.47E+06,73.824,1771,0.5,0,0.5
33964,9.18E+06,73.824,1856,0.5,0,0.5
36352,9.73E+06,73.824,1803,0.5,0,0.5
36417,9.97E+06,73.824,1766,0.5,0,0.5
35228,9.44E+06,73.824,1764,0.5,0,0.5
32568,9.17E+06,73.824,1770,0.5,0,0.5
35525,9.63E+06,73.824,1833,0.5,0,0.5
36587,1.02E+07,73.824,1756,0.5,0,0.5
36227,9.94E+06,73.824,1683,0.5,0,0.5
33875,1.07E+07,73.824,1711,0.5,0,0.5
31904,9.15E+06,73.824,1786,0.5,0,0.5
35149,9.32E+06,73.824,1763,0.5,0,0.5
36505,1.10E+07,73.824,1731,0.5,0,0.5
34076,1.01E+07,73.824,1670,0.5,0,0.5
32684,9.69E+06,73.824,1712,0.5,0,0.5
32796,8.77E+06,73.824,1705,0.5,0,0.5
33741,8.85E+06,73.824,1725,0.5,0,0.5
33640,8.98E+06,73.824,1771,0.5,0,0.5
35444,9.69E+06,73.824,1771,0.5,0,0.5
34258,9.91E+06,73.824,1717,0.5,0,0.5
35073,9.35E+06,73.824,1813,0.5,0,0.5
35701,9.57E+06,73.824,1807,0.5,0,0.5
35104,9.51E+06,73.824,1818,0.5,0,0.5
36377,1.02E+07,73.824,1781,0.5,0,0.5
35894,1.09E+07,73.824,1768,0.5,0,0.5
35233,9.90E+06,73.824,1687,0.5,0,0.5
35133,9.56E+06,73.824,1759,0.5,0,0.5
33938,1.00E+07,73.824,1721,0.5,0,0.5
34561,9.35E+06,73.824,1745,0.5,0,0.5
34883,9.52E+06,73.824,1735,0.5,0,0.5
34742,9.15E+06,73.824,1752,0.5,0,0.5
34934,9.15E+06,73.824,1778,0.5,0,0.5
34530,8.89E+06,73.824,1848,0.5,0,0.5
37110,9.68E+06,73.824,1840,0.5,0,0.5
36423,1.01E+07,73.824,1742,0.5,0,0.5
36360,1.01E+07,73.824,1669,0.5,0,0.5
33469,9.60E+06,73.824,1738,0.5,0,0.5
32503,9.03E+06,73.824,1737,0.5,0,0.5
34153,9.35E+06,73.824,1768,0.5,0,0.5
34671,1.03E+07,73.824,1775,0.5,0,0.5
10532,4.16E+06,73.824,1147,0.5,0,0.52
15351,3.24E+06,73.824,1337,0.5,0,0.52
22953,4.92E+06,73.824,1526,0.5,0,0.52
29198,7.06E+06,73.824,1646,0.5,0,0.52
30757,9.16E+06,73.824,1676,0.5,0,0.52
32776,9.04E+06,73.824,1748,0.5,0,0.52
32552,9.01E+06,73.824,1769,0.5,0,0.52
34495,8.38E+06,73.824,1756,0.5,0,0.52
35123,9.17E+06,73.824,1837,0.5,0,0.52
35121,1.03E+07,73.824,1794,0.5,0,0.52
35436,1.00E+07,73.824,1848,0.5,0,0.52
36591,1.02E+07,73.824,1809,0.5,0,0.52
36800,1.12E+07,73.824,1746,0.5,0,0.52
36833,1.11E+07,73.824,1738,0.5,0,0.52
33460,1.03E+07,73.824,1666,0.5,0,0.52
34345,9.35E+06,73.824,1703,0.5,0,0.52
32464,9.60E+06,73.824,1774,0.5,0,0.52
34553,8.86E+06,73.824,1776,0.5,0,0.52
35948,9.95E+06,73.824,1706,0.5,0,0.52
35020,1.04E+07,73.824,1656,0.5,0,0.52
34222,9.74E+06,73.824,1769,0.5,0,0.52
34133,9.54E+06,73.824,1733,0.5,0,0.52
31809,1.02E+07,73.824,1636,0.5,0,0.52
33955,9.69E+06,73.824,1737,0.5,0,0.52
33680,9.92E+06,73.824,1704,0.5,0,0.52
33819,9.41E+06,73.824,1762,0.5,0,0.52
33649,8.99E+06,73.824,1770,0.5,0,0.52
35375,8.93E+06,73.824,1826,0.5,0,0.52
36725,9.49E+06,73.824,1834,0.5,0,0.52
36626,9.87E+06,73.824,1690,0.5,0,0.52
34314,9.45E+06,73.824,1740,0.5,0,0.52
33317,9.30E+06,73.824,1725,0.5,0,0.52
32936,9.13E+06,73.824,1718,0.5,0,0.52
33959,9.50E+06,73.824,1733,0.5,0,0.52
33564,9.68E+06,73.824,1721,0.5,0,0.52
33862,9.44E+06,73.824,1757,0.5,0,0.52
34460,8.87E+06,73.824,1768,0.5,0,0.52
34640,9.06E+06,73.824,1821,0.5,0,0.52
34804,1.00E+07,73.824,1753,0.5,0,0.52
35376,1.04E+07,73.824,1712,0.5,0,0.52
35445,1.02E+07,73.824,1690,0.5,0,0.52
33309,1.01E+07,73.824,1600,0.5,0,0.52
30496,9.25E+06,73.824,1721,0.5,0,0.52
32948,9.01E+06,73.824,1796,0.5,0,0.52
35219,9.24E+06,73.824,1805,0.5,0,0.52
35523,9.31E+06,73.824,1721,0.5,0,0.52
34680,9.56E+06,73.824,1787,0.5,0,0.52
35746,9.62E+06,73.824,1811,0.5,0,0.52
36406,1.03E+07,73.824,1755,0.5,0,0.52
36652,1.08E+07,73.824,1761,0.5,0,0.52
34802,1.08E+07,73.824,1716,0.5,0,0.52
32704,9.47E+06,73.824,1770,0.5,0,0.52
34673,1.07E+07,73.824,1735,0.5,0,0.52
33957,1.04E+07,73.824,1772,0.5,0,0.52
35749,9.40E+06,73.824,1802,0.5,0,0.52
35167,8.71E+06,73.824,1748,0.5,0,0.52
36094,9.88E+06,73.824,1787,0.5,0,0.52
35147,9.65E+06,73.824,1854,0.5,0,0.52
35872,9.15E+06,73.824,1807,0.5,0,0.52
35668,1.00E+07,73.824,1708,0.5,0,0.52
36581,1.03E+07,73.824,1647,0.5,0,0.52
32831,9.94E+06,73.824,1628,0.5,0,0.52
32591,8.58E+06,73.824,1684,0.5,0,0.52
33575,9.00E+06,73.824,1730,0.5,0,0.52
32955,1.04E+07,73.824,1762,0.5,0,0.52
36157,1.00E+07,73.824,1717,0.5,0,0.52
35023,1.03E+07,73.824,1665,0.5,0,0.52
33252,9.59E+06,73.824,1711,0.5,0,0.52
31652,9.76E+06,73.824,1669,0.5,0,0.52
32118,8.66E+06,73.824,1629,0.5,0,0.52
33237,8.53E+06,73.824,1662,0.5,0,0.52
32900,9.10E+06,73.824,1763,0.5,0,0.52
35356,9.58E+06,73.824,1757,0.5,0,0.52
33646,9.62E+06,73.824,1766,0.5,0,0.52
34492,8.82E+06,73.824,1795,0.5,0,0.52
35477,9.46E+06,73.824,1846,0.5,0,0.52
37826,1.05E+07,73.824,1832,0.5,0,0.52
37353,1.06E+07,73.824,1830,0.5,0,0.52
36199,9.99E+06,73.824,1734,0.5,0,0.52
35068,9.51E+06,73.824,1723,0.5,0,0.52
32654,8.96E+06,73.824,1728,0.5,0,0.52
33681,9.50E+06,73.824,1770,0.5,0,0.52
34515,9.64E+06,73.824,1711,0.5,0,0.52
34596,9.64E+06,73.824,1771,0.5,0,0.52
35431,9.16E+06,73.824,1812,0.5,0,0.52
36640,9.84E+06,73.824,1706,0.5,0,0.52
35143,1.05E+07,73.824,1727,0.5,0,0.52
33847,9.66E+06,73.824,1747,0.5,0,0.52
33712,9.50E+06,73.824,1777,0.5,0,0.52
34463,9.57E+06,73.824,1865,0.5,0,0.52
36205,1.01E+07,73.824,1790,0.5,0,0.52
37740,1.08E+07,73.824,1739,0.5,0,0.52
35267,1.04E+07,73.824,1767,0.5,0,0.52
34597,1.01E+07,73.824,1742,0.5,0,0.52
35637,9.65E+06,73.824,1772,0.5,0,0.52
36099,9.49E+06,73.824,1480,0.5,0,0.52
25024,6.20E+06,73.824,1363,0.5,0,0.52
21397,5.07E+06,73.824,1206,0.5,0,0.52
19106,3.71E+06,73.824,1162,0.5,0,0.52
17945,3.52E+06,73.824,1085,0.5,0,0.52
17432,3.31E+06,73.824,1043,0.5,0,0.52
15826,3.18E+06,73.824,1107,0.5,0,0.52
15928,3.40E+06,73.824,1145,0.5,0,0.52
17317,3.89E+06,73.824,1170,0.5,0,0.52
17389,3.54E+06,73.824,1146,0.5,0,0.52
17603,3.32E+06,73.824,1128,0.5,0,0.52
17441,3.61E+06,73.824,1121,0.5,0,0.52
17122,3.28E+06,73.824,1079,0.5,0,0.52
16505,2.76E+06,73.824,1045,0.5,0,0.52
15559,3.12E+06,73.824,1068,0.5,0,0.52
15814,3.11E+06,73.824,1075,0.5,0,0.52
15454,2.84E+06,73.824,1091,0.5,0,0.52
16670,2.78E+06,73.824,1048,0.5,0,0.52
15203,2.85E+06,73.824,1058,0.5,0,0.52
15513,2.49E+06,73.824,1033,0.5,0,0.52
15643,2.86E+06,73.824,1048,0.5,0,0.52
15199,2.77E+06,73.824,1068,0.5,0,0.52
15897,2.65E+06,73.824,1084,0.5,0,0.52
16597,3.05E+06,73.824,1127,0.5,0,0.52
16825,2.92E+06,73.824,1121,0.5,0,0.52
16700,3.03E+06,73.824,1107,0.5,0,0.52
16728,3.25E+06,73.824,1136,0.5,0,0.52
16344,2.89E+06,73.824,1112,0.5,0,0.52
17113,3.21E+06,73.824,1139,0.5,0,0.52
17384,3.38E+06,73.824,1151,0.5,0,0.52
16478,3.16E+06,73.824,1169,0.5,0,0.52
17371,3.23E+06,73.824,1131,0.5,0,0.52
16996,2.90E+06,73.824,1109,0.5,0,0.52
16578,3.34E+06,73.824,1124,0.5,0,0.52
16570,2.84E+06,73.824,1073,0.5,0,0.52
16855,3.19E+06,73.824,1077,0.5,0,0.52
15913,2.83E+06,73.824,1073,0.5,0,0.52
16119,2.63E+06,73.824,1079,0.5,0,0.52
16885,3.10E+06,73.824,1088,0.5,0,0.52
16324,3.18E+06,73.824,1055,0.5,0,0.52
15733,2.55E+06,73.824,1021,0.5,0,0.52
14808,2.68E+06,73.824,1061,0.5,0,0.52
15541,3.04E+06,73.824,1041,0.5,0,0.52
15175,2.39E+06,73.824,1006,0.5,0,0.52
15494,2.69E+06,73.824,1022,0.5,0,0.52
14423,2.39E+06,73.824,1055,0.5,0,0.52
15310,2.61E+06,73.824,1027,0.5,0,0.52
15281,3.16E+06,73.824,1124,0.5,0,0.52
15990,3.02E+06,73.824,1110,0.5,0,0.52
16307,2.96E+06,73.824,1078,0.5,0,0.52
14268,2.82E+06,73.824,1060,0.5,0,0.52
16067,2.89E+06,73.824,1066,0.5,0,0.52
16504,3.19E+06,73.824,1108,0.5,0,0.52
15785,2.76E+06,73.824,1026,0.5,0,0.52
15465,2.99E+06,73.824,1068,0.5,0,0.52
15717,2.92E+06,73.824,1079,0.5,0,0.52
15494,2.65E+06,73.824,1081,0.5,0,0.52
16460,2.77E+06,73.824,1020,0.5,0,0.52
15641,2.92E+06,73.824,1026,0.5,0,0.52
15269,2.68E+06,73.824,1048,0.5,0,0.52
14974,2.67E+06,73.824,1094,0.5,0,0.52
15739,2.49E+06,73.824,1021,0.5,0,0.52
15712,2.25E+06,73.824,981,0.5,0,0.52
14628,3.01E+06,73.824,1040,0.5,0,0.52
14675,2.66E+06,73.824,1083,0.5,0,0.52
15304,3.07E+06,73.824,1080,0.5,0,0.52
15723,2.64E+06,73.824,1088,0.5,0,0.52
16206,3.10E+06,73.824,1060,0.5,0,0.52
16102,3.38E+06,73.824,1099,0.5,0,0.52
16164,3.31E+06,73.824,1117,0.5,0,0.52
15580,3.19E+06,73.824,1164,0.5,0,0.52
17424,2.94E+06,73.824,1121,0.5,0,0.52
17422,3.63E+06,73.824,1122,0.5,0,0.52
17621,3.45E+06,73.824,1091,0.5,0,0.52
15551,2.78E+06,73.824,1026,0.5,0,0.52
14946,2.61E+06,73.824,1065,0.5,0,0.52
15703,2.95E+06,73.824,1072,0.5,0,0.52
16236,3.07E+06,73.824,1140,0.5,0,0.52
17530,3.78E+06,73.824,1131,0.5,0,0.52
15272,3.21E+06,73.824,1081,0.5,0,0.52
16076,3.15E+06,73.824,1148,0.5,0,0.52
16370,3.14E+06,73.824,1074,0.5,0,0.52
15916,2.63E+06,73.824,1080,0.5,0,0.52
16141,2.95E+06,73.824,1089,0.5,0,0.52
16021,3.31E+06,73.824,1096,0.5,0,0.52
16066,3.33E+06,73.824,1079,0.5,0,0.52
15365,3.58E+06,73.824,1107,0.5,0,0.52
15668,2.90E+06,73.824,1098,0.5,0,0.52
16168,2.93E+06,73.824,1088,0.5,0,0.52
16134,2.91E+06,73.824,1054,0.5,0,0.52
15616,3.01E+06,73.824,1106,0.5,0,0.52
16183,2.77E+06,73.824,1117,0.5,0,0.52
16377,3.20E+06,73.824,1025,0.5,0,0.52
15365,2.69E+06,73.824,1008,0.5,0,0.52
14902,2.43E+06,73.824,1017,0.5,0,0.52
15521,2.83E+06,73.824,1015,0.5,0,0.52
14572,2.69E+06,73.824,1053,0.5,0,0.52
15822,2.67E+06,73.824,1060,0.5,0,0.52
15996,3.20E+06,73.824,1021,0.5,0,0.52
15541,3.42E+06,73.824,1100,0.5,0,0.52
15650,2.95E+06,73.824,1057,0.5,0,0.52
15648,3.32E+06,73.824,1345,0.5,0,0.52
22956,4.87E+06,73.824,1553,0.5,0,0.52
29151,6.65E+06,73.824,1648,0.5,0,0.52
30331,7.87E+06,73.824,1662,0.5,0,0.52
30464,8.00E+06,73.824,1686,0.5,0,0.52
32271,7.85E+06,73.824,1726,0.5,0,0.52
32817,8.78E+06,73.824,1786,0.5,0,0.52
35117,9.42E+06,73.824,1798,0.5,0,0.52
35967,9.70E+06,73.824,1822,0.5,0,0.52
36638,9.47E+06,73.824,1844,0.5,0,0.52
37194,1.04E+07,73.824,1723,0.5,0,0.52
36007,9.95E+06,73.824,1714,0.5,0,0.52
33191,1.00E+07,73.824,1688,0.5,0,0.52
33269,9.13E+06,73.824,1766,0.5,0,0.52
33798,9.98E+06,73.824,1788,0.5,0,0.52
34985,9.83E+06,73.824,1764,0.5,0,0.52
34363,9.23E+06,73.824,1784,0.5,0,0.52
35143,9.53E+06,73.824,1805,0.5,0,0.52
35363,9.53E+06,73.824,1804,0.5,0,0.52
35961,1.02E+07,73.824,1686,0.5,0,0.52
35379,1.07E+07,73.824,1729,0.5,0,0.52
33309,1.02E+07,73.824,1670,0.5,0,0.52
32794,9.65E+06,73.824,1719,0.5,0,0.52
